concept_id
21602918
21603028
21602975
21603043
21602941
21602838
21602965
21603065
21602970
21603040
21602956
45893484
21602922
21603003
45893513
21603027
21602804
21602978
21602969
21602938
21602921
21602994
21602885
21603064
21603007
40255589
21602928
21602999
21602971
21603055
21602868
21602818
21602826
21602855
21602972
21602809
21603052
45893503
21603045
21602866
21602966
21602920
21602850
947978
21603018
21602951
21602877
21602824
21602961
45893468
21603023
21602968
21602886
21602895
21602937
21602846
21602869
21602988
21603042
21602813
21603066
21603060
21602810
21602806
21602801
21603056
21602823
21603049
21602934
40255562
947954
21602901
21602812
21603021
21602871
21603001
21602930
21602957
21602992
1588669
21602958
21602832
21602998
21602805
21602915
21602945
21602981
21603044
21603019
21602860
21602953
46287569
46287507
46287501
46287453
46287449
46287440
46287438
46287419
46287418
46287417
46287416
46287414
46287413
46287392
46287370
46287369
46287349
46287345
46287339
46287320
46287316
46287309
46287307
46287305
46276326
46276321
46275878
46275860
46275712
46275708
46275707
46275622
46275621
46275525
46275522
46275521
46275516
46275513
46275512
46275511
46275460
46275456
46275446
46275445
46275434
46275430
46275105
46274210
46234525
46234420
46234416
46234412
46234350
46234081
46233983
46233982
46233979
46233941
46233756
46233755
46233754
46233716
46233715
46233712
46233710
46233700
45892955
45892953
45892715
45892578
45892577
45892576
45892419
45892400
45892306
45776801
45776740
45776739
45776734
45776733
45776732
45776572
45776431
45776288
45776154
45776147
45775718
45775717
45775715
45775452
45774462
45774460
44814369
44785288
44784647
44218515
44218490
44218433
44218406
44218350
44208320
44208315
44206505
44206504
44206502
44206499
44206494
44206488
44206459
44206456
44206455
44206454
44206449
44206447
44206427
44206416
44206408
44206407
44206404
44206403
44206391
44206375
44206369
44206359
44206356
44206353
44206323
44206292
44206276
44206243
44205838
44205797
44205759
44205743
44205727
44205689
44205628
44205622
44205594
44205553
44205550
44205510
44205509
44205488
44205374
44205330
44205276
44205058
44204944
44204943
44204832
44204716
44204714
44204713
44201566
44201555
44201551
44201546
44201350
44201349
44201335
44201084
44201054
44200919
44200731
44199423
44199396
44199389
44199367
44199235
44199234
44199183
44199182
44199181
44199178
44199109
44198846
44198845
44198844
44198762
44198750
44198706
44198605
44198595
44198590
44198589
44198568
44198557
44198555
44198546
44198537
44198519
44198503
44198502
44198500
44198499
44198496
44198485
44198470
44198461
44198458
44198456
44198454
44198447
44198443
44198442
44198418
44198416
44198414
44198411
44198388
44198386
44198362
44198360
44198351
44198350
44198345
44198317
44198316
44198309
44198305
44198298
44198288
44198284
44198282
44198279
44198274
44198270
44198259
44198250
44198229
44198220
44198218
44198208
44198198
44198190
44198183
44198180
44198171
44198168
44198166
44198151
44198150
44198147
44198121
44198119
44198086
44198082
44198081
44198076
44198074
44198056
44198052
44198051
44198048
44198045
44198041
44198039
44198035
44198020
44197999
44197998
44197991
44197973
44197969
44197965
44197964
44197952
44197951
44197943
44197942
44197940
44197931
44197925
44197923
44197921
44197919
44197918
44197916
44197914
44197913
44197911
44197909
44197880
44197877
44197876
44197857
44197848
44197847
44197846
44197842
44197839
44197835
44197817
44197816
44197811
44197801
44197800
44197799
44197794
44197793
44197792
44197768
44197734
44197710
44197700
44197699
44197698
44197694
44197682
44197679
44197676
44197667
44197660
44197647
44197612
44196759
44196756
44196752
44196750
44196749
44196742
44196741
44196736
44196734
44196727
44196725
44196723
44196717
44196706
44196702
44196648
44196586
44196585
44196560
44196559
44196537
44196520
44196511
44196493
44196482
44196456
44196452
44196444
44196426
44196418
44196417
44196416
44196415
44196354
44196297
44196285
44196249
44196094
44196069
44195964
44195962
44195943
44195662
44195636
44195499
44195397
44195374
44195194
44195186
44195181
44195180
44195004
44194648
44194632
44194605
44194602
44194600
44194535
44194533
44194520
44194493
44194474
44194402
44194378
44194376
44194342
44194231
44193976
44193910
44193909
44193830
44193590
44193587
44193484
44193323
44193194
44193169
44192853
44192376
44192165
44192076
44192035
44191984
44191876
44191853
44191750
44191567
44189183
44189174
44189173
44189172
44189168
44189165
44189164
44189155
44189152
44189145
44189144
44189143
44189139
44189136
44188953
44188951
44188948
44188946
44188938
44188936
44188928
44188927
44188926
44188911
44188907
44188901
44188898
44188891
44188888
44188885
44188752
44188354
44188310
44188300
44188299
44188158
44188155
44188152
44188150
44188148
44188147
44187807
44187718
44187716
44187714
44187645
44187620
44187604
44187603
44187430
44187367
44187224
44187153
44187152
44187149
44186722
44186717
44186714
44186711
44186710
44186707
44186588
44186556
44186554
44186553
44186546
44186542
44186541
44186540
44186536
44186026
44186025
44185789
44185294
44185289
44185288
44185286
44185285
44185282
44185279
44185270
44185269
44185268
44185265
44185258
44185257
44185256
44185251
44185180
44185138
44185137
44185108
44185107
44185104
44185094
44185093
44185084
44185078
44185077
44185057
44185048
44185040
44185038
44185035
44185034
44184895
44184894
44184893
44184619
44184523
44184502
44184352
44184349
44184347
44183969
44183967
44183966
44183964
44183869
44183866
44183857
44183649
44183645
44183479
44183453
44183433
44183431
44183429
44183419
44183401
44183368
44183347
44183327
44182980
44182979
44182974
44182865
44182861
44182859
44182858
44182855
44182852
44182848
44182826
44182816
44182812
44182811
44182809
44182805
44182365
44182244
44182196
44182029
44182028
44181574
44181571
44181569
44181568
44181558
44181551
44181549
44181548
44181542
44181536
44181411
44181373
44181371
44181370
44181367
44181365
44181363
44181362
44181355
44181352
44181349
44181348
44181346
44181319
44181318
44181317
44181311
44181310
44181303
44181295
44181181
44181173
44181170
44181163
44181109
44180815
44180806
44180750
44180609
44180605
44180603
44180235
44180229
44180227
44180170
44180151
44180149
44180134
44180128
44180126
44179909
44179908
44179747
44179724
44179669
44179479
44179252
44179250
44179249
44179110
44179109
44179103
44179102
44179076
44179072
44179070
44179065
44179062
44179061
44179059
44178932
44178659
44178554
44178553
44178495
44178491
44178324
44177856
44177853
44177846
44177841
44177840
44177839
44177836
44177834
44177832
44177831
44177830
44177829
44177820
44177818
44177811
44177685
44177659
44177650
44177648
44177643
44177640
44177638
44177635
44177605
44177601
44177589
44177584
44177583
44177581
44177578
44177466
44177462
44177457
44177386
44177218
44177217
44177106
44177061
44177060
44176934
44176929
44176927
44176814
44176485
44176481
44176400
44176392
44176348
44176347
44176345
44176147
44176098
44175989
44175987
44175986
44175984
44175948
44175942
44175908
44175497
44175490
44175489
44175486
44175483
44175390
44175353
44175348
44175347
44175341
44175318
44175314
44175304
44175267
44175179
44175168
44174891
44174869
44174776
44174775
44174727
44174723
44174438
44174116
44174104
44174098
44174089
44174087
44174074
44173889
44173888
44173873
44173872
44173871
44173865
44173864
44173861
44173858
44173835
44173826
44173825
44173824
44173818
44173815
44173701
44173447
44173351
44173350
44173338
44173296
44173155
44173154
44173149
44173146
44173145
44173144
44173042
44173041
44172862
44172861
44172714
44172689
44172687
44172673
44172671
44172439
44172437
44172436
44172298
44172295
44172280
44172278
44172259
44172258
44172255
44172054
44171983
44171760
44171759
44171758
44171757
44171756
44171753
44171746
44171744
44171743
44171631
44171629
44171628
44171623
44171619
44171618
44171592
44171583
44171579
44171576
44171569
44171479
44170981
44170979
44170801
44170796
44170341
44170334
44170327
44170326
44170322
44170321
44170320
44170317
44170313
44170163
44170162
44170161
44170160
44170157
44170151
44170150
44170148
44170144
44170142
44170133
44170113
44170110
44170104
44170099
44170097
44169969
44169432
44169430
44169426
44169424
44169423
44169420
44169108
44169037
44168944
44168924
44168892
44168891
44168714
44168713
44168712
44168548
44168542
44168536
44168500
44168498
44168489
44168407
44168022
44168012
44168003
44167998
44167856
44167855
44167827
44167820
44167819
44167817
44167811
44167810
44167808
44167804
44167802
44167673
44167400
44167303
44167247
44167243
44167069
44167068
44167067
44166933
44166627
44166618
44166614
44166612
44166605
44166604
44166594
44166593
44166590
44166462
44166423
44166419
44166410
44166405
44166402
44166401
44166396
44166387
44166349
44166346
44166343
44166240
44166238
44166166
44165887
44165833
44165817
44165710
44165633
44165631
44165628
44165620
44165299
44165296
44165196
44165152
44165101
44165100
44165098
44165081
44165037
44164855
44164700
44164697
44164678
44164659
44164655
44164650
44164574
44164441
44164235
44164229
44164228
44164225
44164223
44164166
44164102
44164100
44164094
44164057
44164055
44164052
44164049
